date,aod550,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,AOT,WVP,no2,so2,co,hcho,o3,ai,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2000-01-19,,,,,,,,,,,,,,,,,,,,,,15.45,10.09,70.36,0.0,99947.85,1.2,351.55,0.0,0.1495,-0.001021,16080284.53,26784986.06,0.0,1.5001,301.48,0.321057654185271,0.9470596510722284,birgunj
2000-01-20,,,,,,,,,,,,,,,,,,,,,,15.02,10.64,75.05,0.0,99803.46,0.13,167.25,0.0,0.1487,-0.000862,14732024.51,27664823.2,0.0,1.5131,330.82,0.3373010691361842,0.9413968285264122,birgunj
2000-01-21,,,,,,,,,,,,,,,,,,,,,,15.45,9.38,67.15,0.0,100310.58,1.93,201.23,0.0,0.148,-0.000809,12412262.34,27997667.41,0.0,1.526,436.5,0.3534446712740877,0.9354554315134164,birgunj
2000-01-22,,,,,,,,,,,,,,,,,,,,,,15.78,9.01,64.12,0.0,100239.43,1.4,222.27,0.0,0.1471,-0.001091,16176374.17,26894191.28,0.0,1.539,388.21,0.3694836834473831,0.9292372181882051,birgunj
2000-01-23,,,,,,,,,,,,,,,,,,,,,,16.42,9.91,65.37,0.0,100232.66,0.98,290.09,0.0,0.1463,-0.001004,14042245.19,28469272.81,0.0,1.552,385.07,0.3854133594543256,0.9227440286201428,birgunj
2000-01-24,,,,,,,,,,,,,,,,,,,,,,16.38,10.64,68.83,0.08,100503.85,0.6,254.8,0.0,0.1461,-0.000936,13390970.76,28416464.62,0.0,1.565,406.97,0.4012289854475009,0.9159777842484876,birgunj
2000-01-25,,,,,,,,,,,,,,,,,,,,,,16.11,10.15,67.77,0.0,100673.82,0.73,236.77,0.0,0.1456,-0.001055,15430611.13,27508069.63,0.0,1.578,420.7,0.4169258813287287,0.908940487313808,birgunj
2000-01-26,,,,,,,,,,,,,,,,,,,,,,16.89,10.56,66.28,0.0,100574.7,0.69,330.57,0.0,0.1448,-0.001155,16767700.23,27505600.84,0.0,1.5909,366.59,0.4324994021339788,0.901634220265486,birgunj
2000-01-27,,,,,,,,,,,,,,,,,,,,,,17.66,11.23,66.0,0.0,100364.92,1.84,348.53,0.0,0.1441,-0.001101,15604497.69,28320149.24,0.0,1.6039,343.63,0.4479449394078911,0.8940611451454876,birgunj
2000-01-28,,,,,,,,,,,,,,,,,,,,,,17.53,10.64,63.99,0.67,100197.7,2.92,1.88,0.0,0.1479,-0.001131,15416694.26,28253889.19,0.0,1.6169,478.11,0.4632579225674917,0.88622350294858,birgunj
2000-01-29,,,,,,,,,,,,,,,,,,,,,,16.47,10.15,66.19,0.01,100240.84,1.91,8.44,0.0,0.1491,-0.000984,15625923.21,28094608.38,0.0,1.6299,448.28,0.4784338202547012,0.8781236129591848,birgunj
2000-01-30,,,,,,,,,,,,,,,,,,,,,,16.92,10.35,65.21,0.02,100524.86,1.54,186.84,0.0,0.1483,-0.000968,14084681.97,29206620.63,0.0,1.6429,439.62,0.4934681416772373,0.8697638720650646,birgunj
2000-01-31,,,,,,,,,,,,,,,,,,,,,,17.3,8.51,56.25,0.0,100508.76,2.29,192.87,0.0,0.1472,-0.001127,15448230.4,27853188.15,0.0,1.6559,579.82,0.5083564379375122,0.8611467540480452,birgunj
2000-02-01,,,,,,,,,,,,,,,,,,,,,,17.57,10.11,61.61,20.49,100212.34,3.64,178.17,0.0001,0.1971,-0.001424,14478563.34,29306806.09,0.0,1.6689,619.18,0.5230943033491326,0.8522748088519838,birgunj
2000-02-02,,,,,,,,,,,,,,,,,,,,,,15.93,12.16,78.3,0.66,100368.79,2.59,170.82,0.0001,0.3378,-0.001744,12432739.05,29122232.47,0.0,1.6819,427.33,0.5376773767406141,0.8431506618282,birgunj
2000-02-03,,,,,,,,,,,,,,,,,,,,,,15.66,11.05,74.03,0.0,100407.57,0.71,337.19,0.0,0.2915,-0.001817,15833424.52,27110055.29,0.0,1.6949,376.63,0.5521013427459208,0.8337770129585915,birgunj
2000-02-04,,,,,,,,,,,,,,,,,,,,,,15.56,11.24,75.47,0.0,100175.26,0.86,186.92,0.0,0.2669,-0.001867,16832590.61,27324200.26,0.0,1.7079,363.45,0.5663619330814524,0.8241566360566663,birgunj
2000-02-05,,,,,,,,,,,,,,,,,,,,,,17.05,11.99,72.16,3.4,100062.05,2.25,189.07,0.0002,0.2619,-0.001861,13776531.76,29642297.3,0.0,1.7208,362.76,0.580454927809098,0.8142923779467267,birgunj
2000-02-06,,,,,,,,,,,,,,,,,,,,,,16.4,13.5,82.95,1.17,100121.1,0.6,230.97,0.0002,0.276,-0.001747,13501277.08,29298085.99,0.0,1.7339,324.47,0.5943761565849831,0.804187157621448,birgunj
2000-02-07,,,,,,,,,,,,,,,,,,,,,,16.24,12.43,78.16,0.38,100100.77,1.51,349.81,0.0001,0.2641,-0.001932,15620679.65,28232081.25,0.0,1.7468,324.1,0.6081214998935418,0.7938439653781019,birgunj
2000-02-08,,,,,,,,,,,,,,,,,,,,,,15.61,10.89,73.5,0.04,100106.22,1.71,1.07,0.0,0.2492,-0.001858,16502014.53,27335236.48,0.0,1.7598,380.42,0.6216868902665479,0.7832658619336791,birgunj
2000-02-09,,,,,,,,,,,,,,,,,,,,,,15.48,10.03,69.98,0.0,100078.52,1.97,8.55,0.0,0.2353,-0.001914,17026462.05,27020309.67,0.0,1.7728,431.52,0.6350683134867438,0.7724559775191742,birgunj
2000-02-10,,,,,,,,,,,,,,,,,,,,,,15.46,10.35,71.6,0.0,100194.12,0.39,185.71,0.0,0.2233,-0.001928,17888486.49,27040991.94,0.0,1.7858,386.31,0.6482618097757122,0.7614175109532997,birgunj
2000-02-11,,,,,,,,,,,,,,,,,,,,,,16.7,10.15,65.25,1.9,100112.75,2.32,178.14,0.0001,0.2178,-0.001824,15133197.5,28913645.24,0.0,1.7987,351.33,0.6612634749656386,0.7501537286959042,birgunj
2000-02-12,,,,,,,,,,,,,,,,,,,,,,16.76,11.48,71.0,0.02,100202.36,0.76,273.63,0.0001,0.2248,-0.001747,13407349.89,29015069.3,0.0,1.8117,318.14,0.6740694616546161,0.7386679638813748,birgunj
2000-02-13,,,,,,,,,,,,,,,,,,,,,,17.04,10.78,66.65,0.0,100217.46,2.36,350.93,0.0,0.2139,-0.00208,18096135.76,27192427.7,0.0,1.8248,460.36,0.6866759803451553,0.726963615332308,birgunj
2000-02-14,,,,,,,,,,,,,,,,,,,,,,15.63,8.7,63.39,0.0,100285.74,2.93,2.05,0.0,0.2033,-0.002061,19537653.27,25667937.96,0.0,1.8377,437.21,0.6990793005655562,0.7150441465537444,birgunj
2000-02-15,,,,,,,,,,,,,,,,,,,,,,15.9,10.34,69.59,0.0,100227.71,1.79,8.02,0.0,0.1943,-0.001849,18929073.77,26886502.98,0.0,1.8508,325.67,0.7112757519738152,0.7029130847082615,birgunj
2000-02-16,,,,,,,,,,,,,,,,,,,,,,17.02,10.98,67.59,0.0,100037.57,1.53,336.7,0.0,0.1868,-0.001908,18502833.66,27587146.96,0.0,1.8395,354.15,0.7232617254437388,0.6905740195722293,birgunj
2000-02-17,,,,,,,,,,,,,,,,,,,,,,17.38,9.18,58.57,0.0,99816.73,1.91,356.99,0.0,0.1795,-0.002096,19527321.71,27084697.3,0.0,1.8272,454.78,0.7350336741329413,0.6780306024735382,birgunj
2000-02-18,,,,,,,,,,,,,,,,,,,,,,16.89,5.18,45.98,0.0,99931.28,2.21,343.97,0.0,0.1727,-0.002117,19987207.18,25621772.17,0.0,1.815,619.35,0.746588114532413,0.6652865452111116,birgunj
2000-02-19,,,,,,,,,,,,,,,,,,,,,,16.41,3.66,42.59,0.0,99952.85,2.75,347.09,0.0,0.1666,-0.002129,20640656.71,24872010.84,0.0,1.8028,522.83,0.7579216274973472,0.6523456189565257,birgunj
2000-02-20,,,,,,,,,,,,,,,,,,,,,,15.9,4.49,46.64,0.0,99948.82,0.91,335.44,0.0,0.1618,-0.001966,20905269.14,24820515.41,0.0,1.7904,374.31,0.7690308592589181,0.6392116531380588,birgunj
2000-02-21,,,,,,,,,,,,,,,,,,,,,,16.94,5.19,45.85,0.0,100120.72,0.65,316.73,0.0,0.158,-0.001986,20671506.07,25808522.78,0.0,1.7782,392.42,0.7799125224167177,0.6258885343075018,birgunj
2000-02-22,,,,,,,,,,,,,,,,,,,,,,18.0,5.31,43.24,0.0,100139.57,2.23,345.55,0.0,0.1548,-0.001977,20817871.5,25933947.88,0.0,1.766,582.4,0.7905633969115482,0.612380204990065,birgunj
